period,oversold,overbought,aggression_factor,low_buy,high_sell,buy_amount,pnl,runtime
70,30,71,0.30000000000000004,20,85,7,-92.0,8.984557151794434
50,33,72,0.5,20,75,9,6845.0,9.225222110748291
35,34,65,0.6000000000000001,15,75,4,5401.0,9.100233793258667
50,39,72,0.4,15,90,8,373.0,9.208115816116333
35,36,73,0.30000000000000004,20,80,6,3450.0,9.317766189575195
65,37,61,0.5,10,85,8,37572.0,9.435295820236206
45,36,66,0.5,10,75,16,14401.0,9.379736185073853
60,36,61,0.2,10,90,19,31170.0,9.456580877304077
45,30,61,0.30000000000000004,15,80,15,24396.0,9.45429801940918
55,31,66,0.2,20,90,14,12208.0,9.5468270778656
40,33,72,0.4,15,75,9,7252.0,9.67379879951477
65,29,68,0.6000000000000001,10,85,8,9761.0,9.603922128677368
30,35,61,0.5,10,90,11,-16604.0,10.062302112579346
60,40,60,0.5,10,75,3,17154.0,10.124421834945679
55,34,72,0.6000000000000001,20,75,8,3374.0,10.201211214065552
45,28,62,0.5,20,80,16,20181.0,10.202662229537964
40,29,74,0.30000000000000004,20,85,7,-3841.0,10.030264139175415
50,29,67,0.6000000000000001,20,90,4,11604.0,10.095968961715698
30,28,62,0.6000000000000001,20,80,12,13714.0,10.621845006942749
50,31,72,0.1,15,80,9,4212.0,10.331346035003662
35,27,73,0.4,15,85,10,5728.0,10.208385944366455
70,28,67,0.6000000000000001,20,90,14,8003.0,9.754574298858643
30,33,70,0.4,10,85,5,6951.0,9.954299926757812
35,29,70,0.4,15,85,8,12616.0,9.843580722808838
50,26,60,0.6000000000000001,10,90,19,15286.0,9.79757809638977
50,26,67,0.6000000000000001,10,85,15,6008.0,9.715473890304565
70,34,62,0.2,15,75,19,18918.0,9.906444072723389
45,37,67,0.2,15,80,17,8873.0,9.155922889709473
55,28,66,0.5,20,75,3,8090.0,9.026004076004028
60,31,65,0.1,20,90,11,12224.0,9.159482955932617
30,37,74,0.6000000000000001,20,90,18,-3314.0,9.280489921569824
50,27,65,0.2,15,75,12,13952.0,9.086803913116455
40,29,65,0.5,10,85,14,17718.0,9.283769130706787
70,28,66,0.6000000000000001,20,90,14,13055.0,9.255496978759766
50,34,67,0.2,20,90,17,15829.0,9.262759923934937
45,35,61,0.5,20,85,8,16466.0,9.37383508682251
40,33,62,0.30000000000000004,20,85,7,11254.0,10.080520868301392
60,25,67,0.5,20,85,8,8545.0,10.061277866363525
35,33,70,0.1,15,80,18,11084.0,10.149700164794922
55,32,69,0.4,15,75,2,15444.0,10.064409017562866
40,33,65,0.6000000000000001,20,85,7,16062.0,10.09780502319336
65,25,67,0.4,10,90,4,8018.0,9.939630270004272
65,35,65,0.2,10,90,17,23336.0,10.056772947311401
30,33,72,0.6000000000000001,15,85,4,9897.0,10.1771719455719
55,35,67,0.30000000000000004,20,75,12,16974.0,10.126810073852539
35,32,62,0.5,20,80,10,14072.0,10.007875204086304
35,30,63,0.5,10,80,12,21201.0,10.017544984817505
35,31,70,0.2,10,85,18,18682.0,9.923969030380249
55,30,63,0.5,20,80,14,27578.0,10.13076400756836
70,35,68,0.1,15,85,11,256.0,9.953053951263428
55,28,61,0.1,15,80,2,13962.0,10.084976196289062
35,29,61,0.6000000000000001,15,85,17,16736.0,9.952002048492432
65,25,69,0.4,10,85,4,5181.0,10.0296630859375
30,29,66,0.2,10,80,11,15480.0,10.107477188110352
65,36,73,0.1,15,80,12,-1508.0,9.82822299003601
70,30,74,0.6000000000000001,15,90,19,-698.0,9.876855850219727
50,29,72,0.4,15,90,9,2912.0,9.765005111694336
50,37,62,0.4,20,85,10,20616.0,9.695983171463013
40,36,70,0.5,20,90,7,6994.0,9.534732818603516
35,25,63,0.1,10,75,16,21036.0,9.712424039840698
60,36,63,0.5,15,80,14,31922.0,9.781485080718994
50,40,60,0.4,15,75,14,1155.0,9.664424180984497
55,37,69,0.4,20,80,7,12364.0,9.522502899169922
65,33,69,0.5,20,75,10,809.0,10.086719989776611
60,29,61,0.6000000000000001,15,80,19,18008.0,10.043769836425781
45,30,75,0.6000000000000001,15,80,4,1898.0,10.053655862808228
30,35,67,0.1,10,85,15,-2567.0,10.172835111618042
70,35,66,0.30000000000000004,10,90,2,6800.0,10.0907461643219
35,30,62,0.2,10,80,5,18770.0,10.043837785720825
55,39,73,0.4,15,85,13,-3220.0,10.161701202392578
70,34,64,0.30000000000000004,15,80,16,14296.0,10.388355255126953
45,40,64,0.1,10,85,4,-2799.0,10.313831329345703
55,33,73,0.1,15,75,16,2182.0,10.109954118728638
45,37,65,0.6000000000000001,10,90,8,10772.0,10.076326847076416
30,38,68,0.1,15,75,5,-7666.0,10.114025115966797
40,37,73,0.30000000000000004,15,75,2,-236.0,9.911705732345581
30,31,65,0.5,20,75,6,6614.0,9.936893939971924
65,37,65,0.2,15,90,3,20952.0,9.812672138214111
35,27,62,0.2,10,85,17,22754.0,9.778956890106201
55,25,63,0.5,10,80,15,9701.0,10.041450023651123
60,27,62,0.5,15,80,8,14274.0,9.673665046691895
55,36,60,0.5,10,80,10,39588.0,9.338052988052368
35,40,61,0.4,15,90,18,-26994.0,9.458775043487549
50,26,62,0.2,10,90,12,15010.0,9.411022186279297
30,34,70,0.4,20,85,11,2632.0,9.432435035705566
45,33,69,0.1,20,90,7,9668.0,9.558475017547607
50,25,65,0.1,10,75,14,11680.0,9.464754819869995
70,26,66,0.5,20,75,14,11942.0,9.61919903755188
45,27,62,0.1,15,85,13,18915.0,9.537248849868774
65,30,72,0.6000000000000001,15,75,7,2711.0,9.441295862197876
50,30,75,0.4,20,75,6,2370.0,9.675396203994751
50,32,62,0.4,10,80,19,28588.0,9.56178092956543
35,32,60,0.2,10,75,7,8965.0,9.563601970672607
50,26,60,0.1,15,80,6,15322.0,9.374234199523926
50,38,71,0.30000000000000004,20,90,17,4222.0,9.445091962814331
40,29,63,0.30000000000000004,10,90,13,16926.0,9.501877069473267
40,34,72,0.1,20,75,17,6044.0,9.467556953430176
30,36,63,0.6000000000000001,20,85,2,-22120.0,9.447070360183716
45,39,63,0.6000000000000001,20,80,7,-8494.0,9.650101900100708
35,38,72,0.5,15,80,9,-3000.0,9.556007862091064
70,31,70,0.6000000000000001,20,90,9,-2835.0,9.648274898529053
30,34,61,0.4,15,80,6,-9281.0,9.82564091682434
35,35,63,0.4,20,85,9,3401.0,9.811085939407349
30,34,71,0.4,10,85,11,4780.0,9.78781509399414
45,33,63,0.4,15,80,3,15044.0,9.876412868499756
65,25,75,0.30000000000000004,15,85,10,3566.0,9.649749994277954
50,27,72,0.2,20,80,17,-2378.0,10.040973901748657
65,28,66,0.1,20,80,19,12502.0,10.176753997802734
45,32,71,0.2,10,80,12,8296.0,9.942653894424438
65,26,70,0.4,10,75,8,5850.0,9.389100790023804
70,33,61,0.4,20,80,9,22030.0,9.816082239151001
70,38,62,0.2,10,80,13,31376.0,9.485166072845459
30,28,63,0.2,20,75,17,12996.0,9.579357147216797
35,27,61,0.6000000000000001,10,85,10,20388.0,9.428092002868652
65,25,71,0.5,10,90,7,8950.0,9.421693801879883
70,36,64,0.4,20,90,11,15109.0,9.63382339477539
65,30,72,0.2,15,85,9,3584.0,9.117814064025879
55,37,67,0.4,15,80,5,16026.0,9.417295932769775
70,27,60,0.5,15,80,9,13630.0,9.343608856201172
40,27,74,0.6000000000000001,10,90,5,-11556.0,9.247304916381836
60,30,74,0.6000000000000001,20,85,7,-1792.0,9.315217018127441
50,34,64,0.6000000000000001,20,85,10,23147.0,9.661839246749878
30,34,63,0.4,10,80,5,-6658.0,9.713424921035767
55,28,74,0.1,10,80,12,952.0,9.599332094192505
45,35,69,0.4,10,85,9,11048.0,9.636510848999023
40,28,67,0.2,10,75,10,17774.0,9.423552989959717
70,28,63,0.5,10,85,18,12087.0,9.753199815750122
45,26,62,0.5,15,80,9,17144.0,9.638915061950684
50,37,69,0.4,15,75,12,11700.0,9.514752864837646
35,25,66,0.30000000000000004,20,85,15,20588.0,9.762603044509888
35,33,65,0.4,20,90,14,12726.0,9.532626867294312
70,39,73,0.4,20,85,9,-6909.0,9.600074052810669
40,37,66,0.6000000000000001,15,80,9,1083.0,9.575303792953491
65,29,60,0.4,10,90,17,11969.0,9.75480604171753
65,31,68,0.5,20,75,4,-827.0,9.6524498462677
65,26,70,0.5,10,75,14,5537.0,9.501698017120361
40,26,73,0.6000000000000001,20,80,14,-4422.0,9.834290981292725
70,39,62,0.6000000000000001,15,85,10,26632.0,9.793339967727661
30,31,70,0.30000000000000004,15,90,11,9302.0,9.31848406791687
55,27,74,0.5,20,80,2,2145.0,9.251991987228394
70,32,63,0.2,10,80,10,9768.0,9.283849954605103
40,35,71,0.4,10,80,5,5364.0,9.409267902374268
30,39,61,0.4,15,85,5,-41830.0,9.360424995422363
55,40,64,0.2,15,75,11,8974.0,9.368499994277954
65,32,67,0.2,10,80,7,2490.0,9.26096796989441
55,36,68,0.2,10,75,14,15194.0,9.267484903335571
65,35,65,0.6000000000000001,15,85,15,22835.0,9.141965866088867
60,39,70,0.2,10,85,4,1985.0,9.303215980529785
35,27,67,0.1,15,75,16,25908.0,9.151356935501099
30,38,63,0.2,20,80,9,-26588.0,9.176434993743896
70,26,72,0.4,20,75,11,6417.0,9.105457782745361
30,35,71,0.4,10,75,11,678.0,9.362059116363525
30,34,60,0.5,20,80,15,-10902.0,9.287210941314697
30,36,65,0.1,15,80,5,-8474.0,9.267013788223267
50,40,62,0.30000000000000004,15,80,3,630.0,9.24594521522522
45,37,63,0.1,15,80,8,6180.0,9.289259910583496
60,34,65,0.5,20,85,8,21154.0,9.565684080123901
70,30,69,0.4,10,90,3,2400.0,9.459764957427979
55,38,72,0.4,10,80,5,172.0,9.58401107788086
55,32,69,0.1,15,90,2,6054.0,9.761434078216553
65,37,70,0.5,10,85,7,1482.0,9.736962795257568
55,30,68,0.1,10,80,14,3155.0,9.542510032653809
45,25,70,0.1,15,90,16,6104.0,9.871742010116577
60,32,65,0.30000000000000004,10,85,7,16234.0,9.9878511428833
45,36,64,0.30000000000000004,15,80,16,7868.0,10.166083097457886
60,40,60,0.6000000000000001,20,75,18,19092.0,10.252120018005371
60,35,72,0.6000000000000001,20,80,11,715.0,10.139863729476929
30,30,69,0.30000000000000004,15,90,10,11430.0,9.974945783615112
30,36,68,0.4,20,90,9,-7415.0,9.960202932357788
50,28,62,0.4,15,85,12,23460.0,10.195706129074097
45,34,67,0.4,10,85,6,11515.0,9.949635982513428
50,32,74,0.2,15,90,19,1602.0,10.036581993103027
65,38,66,0.5,15,85,2,13694.0,10.130501747131348
35,31,64,0.30000000000000004,15,90,4,17019.0,9.898396968841553
55,38,67,0.4,20,90,6,13828.0,10.100358247756958
70,36,72,0.5,15,80,15,-2606.0,10.034070014953613
45,38,70,0.4,10,85,17,3802.0,9.98116421699524
60,33,63,0.2,20,90,3,30366.0,10.34351110458374
65,28,61,0.30000000000000004,10,80,2,14520.0,10.314568996429443
60,30,73,0.30000000000000004,20,80,4,-3516.0,10.236464023590088
60,37,74,0.2,20,80,2,-1373.0,10.029557943344116
65,29,63,0.5,15,90,12,11145.0,9.954833030700684
40,38,70,0.30000000000000004,15,85,18,2262.0,9.901355981826782
70,38,72,0.4,15,90,15,-5458.0,9.817765951156616
40,40,72,0.4,15,75,9,-2667.0,9.941586971282959
40,34,74,0.6000000000000001,20,90,16,-1359.0,9.507016897201538
40,33,73,0.4,15,85,19,4384.0,10.104719877243042
55,40,71,0.6000000000000001,10,80,11,1439.0,9.632099151611328
50,30,71,0.5,10,90,9,10619.0,9.702136039733887
50,35,74,0.5,10,90,18,-58.0,9.878802061080933
35,29,68,0.4,10,75,19,18725.0,9.873199224472046
40,33,66,0.4,20,80,9,17210.0,9.95503306388855
65,32,60,0.30000000000000004,15,90,2,24886.0,9.524220943450928
70,31,60,0.2,20,75,9,19173.0,9.776606798171997
50,39,67,0.30000000000000004,15,85,17,6628.0,9.635053873062134
35,40,64,0.4,15,80,2,-20747.0,9.612173080444336
60,39,70,0.5,15,75,12,2124.0,9.758243799209595
50,40,69,0.1,15,75,3,7154.0,9.39070200920105
50,29,67,0.2,15,85,6,11208.0,10.066530227661133
60,37,74,0.1,10,80,18,-3015.0,10.081655025482178
60,35,64,0.30000000000000004,10,90,9,27068.0,10.208669185638428
45,39,72,0.2,10,90,13,-228.0,10.453527927398682
65,34,61,0.1,20,90,16,33264.0,10.417692184448242
65,39,72,0.2,20,80,12,-3685.0,10.425801992416382
50,26,73,0.1,15,85,16,-1606.0,10.5265531539917
70,35,68,0.5,10,90,16,221.0,10.314984798431396
45,31,66,0.1,15,85,19,9194.0,10.385557174682617
70,32,73,0.6000000000000001,10,85,17,-3856.0,9.445090055465698
35,30,73,0.2,15,75,17,10415.0,9.337581157684326
55,38,61,0.6000000000000001,15,80,2,25548.0,9.336974143981934
50,30,62,0.1,20,90,12,30280.0,9.210507869720459
40,37,68,0.2,20,80,3,6970.0,9.179535865783691
55,31,68,0.6000000000000001,15,80,5,4996.0,9.21570086479187
65,37,61,0.2,10,90,7,34701.0,9.39480710029602
60,28,67,0.2,15,80,9,7106.0,9.16950511932373
70,36,67,0.6000000000000001,15,90,15,-318.0,9.20015001296997
60,32,72,0.30000000000000004,10,75,5,-2476.0,9.294472932815552
45,32,61,0.1,20,75,5,21364.0,9.536862134933472
30,29,62,0.6000000000000001,20,85,19,9598.0,9.644216775894165
50,25,69,0.4,15,80,13,8761.0,9.940338134765625
65,37,63,0.1,10,85,13,31073.0,9.937136173248291
70,30,66,0.30000000000000004,10,75,10,12582.0,9.995316982269287
55,25,60,0.30000000000000004,15,90,15,10623.0,9.962679862976074
60,35,70,0.4,15,75,5,3436.0,9.906836032867432
70,33,74,0.2,10,75,13,-4352.0,9.919482231140137
70,25,72,0.1,10,75,11,1863.0,9.875019073486328
35,35,75,0.4,15,85,3,-2616.0,9.992634057998657
60,35,64,0.2,15,90,18,28506.0,9.958557844161987
35,34,75,0.2,10,80,11,-1812.0,9.74774980545044
45,36,67,0.6000000000000001,20,80,14,14769.0,9.778973817825317
45,36,68,0.5,15,90,19,7243.0,9.876253128051758
65,36,73,0.1,20,75,11,-1767.0,9.865150928497314
30,36,73,0.6000000000000001,15,90,4,98.0,9.717274904251099
45,25,67,0.30000000000000004,15,80,10,11344.0,9.642535924911499
60,25,67,0.30000000000000004,15,80,18,8353.0,9.625000953674316
50,34,64,0.6000000000000001,15,75,15,22855.0,9.449413061141968
40,27,60,0.1,15,80,14,20550.0,9.636566877365112
30,33,75,0.5,20,75,11,1980.0,9.44400691986084
45,40,65,0.2,15,80,6,-1219.0,9.447701215744019
50,37,62,0.4,10,85,3,19666.0,9.482479810714722
35,33,75,0.2,15,90,4,187.0,9.365165710449219
35,26,60,0.30000000000000004,20,75,8,18326.0,9.44044804573059
60,33,74,0.4,10,75,2,-825.0,9.42267107963562
30,30,63,0.2,15,90,6,7792.0,9.052870035171509
60,30,71,0.2,20,85,9,-7024.0,9.077216148376465
40,37,65,0.30000000000000004,10,85,8,-4068.0,9.046498775482178
60,35,73,0.30000000000000004,15,75,17,-132.0,9.415344953536987
50,33,60,0.5,10,75,9,26986.0,9.41182804107666
40,36,65,0.5,20,80,10,-456.0,9.401423215866089
60,35,60,0.1,20,90,14,34062.0,9.39633584022522
30,32,61,0.30000000000000004,20,85,8,-6052.0,9.507140159606934
50,26,60,0.1,15,90,2,14422.0,9.457157850265503
65,38,72,0.1,10,85,18,-3290.0,10.04248595237732
50,37,71,0.30000000000000004,10,90,5,5642.0,10.146893739700317
35,28,61,0.30000000000000004,10,80,6,19336.0,10.386170148849487
50,29,66,0.5,20,85,9,14748.0,10.474037170410156
40,37,65,0.6000000000000001,15,80,5,-5224.0,10.535353183746338
60,37,65,0.30000000000000004,10,80,18,18334.0,10.483314990997314
70,31,71,0.1,15,85,3,-1094.0,10.552001953125
50,39,75,0.4,20,75,2,-3788.0,10.555407047271729
50,35,69,0.4,10,85,10,12173.0,10.564122200012207
35,29,70,0.2,10,80,16,11571.0,10.607985258102417
70,32,75,0.2,10,90,16,-2346.0,10.48707103729248
50,26,69,0.2,15,80,14,5672.0,10.353838205337524
45,36,75,0.5,15,80,6,-2690.0,10.367430210113525
60,35,66,0.6000000000000001,10,90,11,17998.0,10.506620168685913
65,35,60,0.1,15,90,15,38322.0,10.438437223434448
40,34,75,0.4,20,80,18,-1643.0,10.393866062164307
45,26,67,0.2,10,80,6,9102.0,10.433191776275635
40,36,72,0.30000000000000004,10,90,8,4012.0,10.351002216339111
65,32,63,0.30000000000000004,10,75,14,21562.0,10.464097023010254
65,36,65,0.2,15,75,9,23085.0,10.585186958312988
30,25,63,0.30000000000000004,20,90,4,17014.0,10.349410057067871
40,35,61,0.5,20,80,12,3586.0,10.389669179916382
65,25,64,0.5,20,75,7,9223.0,10.509136199951172
55,31,67,0.6000000000000001,10,90,9,11522.0,10.471560001373291
30,31,66,0.30000000000000004,20,75,10,5686.0,10.495402097702026
50,38,75,0.2,15,75,17,-2602.0,10.473330974578857
60,34,72,0.30000000000000004,10,85,14,2443.0,10.412835121154785
45,28,60,0.1,15,80,16,21917.0,10.327501058578491
60,31,70,0.30000000000000004,15,80,7,-541.0,10.45270299911499
40,33,63,0.6000000000000001,20,90,10,13489.0,10.528980016708374
30,29,74,0.1,20,85,17,12433.0,10.33868408203125
35,32,73,0.4,20,85,5,12279.0,10.32663869857788
60,29,60,0.6000000000000001,10,90,8,17904.0,10.225268840789795
35,26,68,0.6000000000000001,20,90,6,17985.0,10.198234796524048
70,35,62,0.6000000000000001,10,85,8,25331.0,10.350013256072998
35,34,67,0.1,20,85,12,13643.0,10.257966041564941
30,28,65,0.30000000000000004,10,75,17,17790.0,9.702054977416992
40,28,64,0.30000000000000004,15,80,17,23440.0,9.51426911354065
50,27,63,0.5,20,90,3,17292.0,9.635910987854004
70,30,61,0.6000000000000001,10,90,8,15265.0,9.785828113555908
60,30,63,0.1,15,75,4,18353.0,9.787639141082764
55,27,67,0.1,15,75,3,4882.0,9.947474002838135
65,40,74,0.4,10,85,5,-5031.0,9.840883016586304
50,40,60,0.1,10,80,3,9638.0,9.820734977722168
70,27,64,0.6000000000000001,20,85,5,11693.0,9.917210102081299
30,40,67,0.1,20,85,19,-20835.0,9.918807983398438
45,31,72,0.5,20,80,7,6094.0,9.895100355148315
35,33,61,0.1,20,90,5,11901.0,9.786832094192505
50,30,65,0.30000000000000004,10,80,3,21223.0,10.248519897460938
50,34,70,0.4,15,85,18,9099.0,10.205191135406494
70,27,65,0.6000000000000001,10,85,15,12440.0,10.148505210876465
45,33,64,0.6000000000000001,10,85,6,11082.0,10.22455906867981
65,28,70,0.1,15,80,18,10336.0,10.039606094360352
50,30,66,0.30000000000000004,20,75,16,14156.0,10.286089181900024
45,33,69,0.2,15,90,6,11421.0,10.506733894348145
40,27,63,0.4,10,85,14,20302.0,10.704846858978271
30,27,71,0.2,15,85,6,16356.0,10.885972023010254
40,31,69,0.1,10,85,14,10799.0,10.828106880187988
65,32,72,0.5,20,75,18,932.0,10.641543865203857
45,35,69,0.2,20,90,7,9478.0,10.657456874847412
50,28,69,0.6000000000000001,20,75,8,10964.0,10.711688041687012
60,26,67,0.6000000000000001,15,85,16,12303.0,10.830734014511108
30,37,69,0.2,10,85,16,-7368.0,10.603632926940918
40,40,70,0.30000000000000004,15,80,4,-1437.0,10.529429912567139
30,40,75,0.1,15,75,15,-8255.0,10.577132940292358
40,26,62,0.1,20,80,13,19066.0,10.288697242736816
45,32,70,0.2,10,80,7,13242.0,10.138922929763794
70,26,70,0.2,15,85,8,9148.0,10.09787917137146
55,32,69,0.30000000000000004,15,85,11,15330.0,10.20195984840393
55,38,74,0.1,10,75,10,-2158.0,10.271641969680786
45,35,64,0.2,20,85,12,9632.0,10.362125873565674
35,28,68,0.6000000000000001,10,90,4,19360.0,10.041443824768066
35,30,63,0.6000000000000001,20,85,19,21013.0,9.842918157577515
60,40,68,0.1,10,90,4,5936.0,9.88761591911316
60,37,74,0.5,20,85,9,-2171.0,10.210800170898438
30,32,66,0.6000000000000001,10,90,19,3774.0,10.31532597541809
55,31,62,0.30000000000000004,15,85,13,31624.0,10.306941747665405
65,26,64,0.2,10,85,11,8849.0,10.293071031570435
50,37,61,0.6000000000000001,10,75,6,21506.0,10.398585081100464
45,32,61,0.1,15,85,7,21770.0,10.615936040878296
50,30,68,0.2,10,85,19,10482.0,10.593234062194824
30,38,74,0.6000000000000001,15,80,5,-4004.0,10.630601167678833
70,25,63,0.2,10,75,12,7932.0,10.440430879592896
70,34,74,0.1,15,90,12,-2945.0,10.256778001785278
30,31,72,0.30000000000000004,15,90,18,13046.0,10.123232126235962
65,25,75,0.4,10,90,18,3698.0,10.052802801132202
40,30,75,0.30000000000000004,10,80,15,-3449.0,10.169496059417725
70,28,62,0.4,15,80,17,13279.0,10.385254859924316
50,32,71,0.4,15,75,19,10114.0,10.041273832321167
50,26,65,0.6000000000000001,20,85,7,10894.0,10.096513986587524
70,36,70,0.5,20,90,9,-4409.0,10.053980827331543
70,40,74,0.1,15,75,14,-6886.0,10.031646251678467
65,26,75,0.30000000000000004,20,80,10,3705.0,9.820163249969482
60,35,66,0.30000000000000004,20,85,13,19440.0,10.50855016708374
30,31,67,0.2,10,85,15,8126.0,10.707596063613892
35,26,69,0.2,10,75,9,15056.0,10.629057168960571
45,27,60,0.6000000000000001,20,75,8,21850.0,10.64694595336914
30,32,61,0.5,15,90,13,-4547.0,10.612555027008057
40,30,64,0.2,20,80,8,18696.0,10.526880025863647
60,31,75,0.4,20,85,4,-3689.0,10.603564023971558
70,33,71,0.2,10,80,14,-5416.0,10.624913930892944
45,27,63,0.4,15,90,16,19712.0,10.449947834014893
50,32,71,0.6000000000000001,10,85,15,10208.0,10.26541805267334
35,30,72,0.2,20,80,7,9463.0,10.294358015060425
30,25,61,0.5,10,90,6,16360.0,10.26151418685913
60,28,64,0.6000000000000001,20,75,3,14190.0,10.079993963241577
55,29,70,0.4,20,85,16,-1798.0,10.1300208568573
40,28,64,0.1,10,75,13,24104.0,10.223499774932861
55,29,71,0.2,15,90,2,-4432.0,10.190176010131836
35,40,74,0.30000000000000004,10,90,7,-6338.0,9.963342189788818
65,29,64,0.30000000000000004,15,80,8,11507.0,10.07372498512268
55,37,63,0.1,15,75,12,30628.0,9.434459209442139
40,27,60,0.30000000000000004,20,75,2,20605.0,9.49469804763794
50,39,70,0.1,20,90,4,3598.0,9.365675210952759
70,29,73,0.30000000000000004,20,85,18,2098.0,9.46612000465393
50,28,66,0.1,20,75,7,11796.0,9.568084001541138
30,27,66,0.2,20,75,10,19389.0,9.490946054458618
60,37,66,0.6000000000000001,20,75,9,20609.0,9.100960969924927
50,37,64,0.5,20,90,17,15023.0,9.200393915176392
55,36,72,0.2,20,80,16,2099.0,9.18393087387085
35,39,64,0.6000000000000001,10,80,17,-16145.0,9.59473204612732
50,37,74,0.30000000000000004,15,90,7,-1677.0,9.593912839889526
40,33,66,0.30000000000000004,15,85,14,19092.0,9.581833839416504
35,30,62,0.30000000000000004,20,75,17,18732.0,9.583499193191528
45,34,72,0.5,15,80,2,3834.0,9.492050886154175
55,32,64,0.1,15,90,15,25989.0,9.606674909591675
60,38,67,0.30000000000000004,15,85,14,12047.0,9.655846118927002
30,30,62,0.4,15,80,11,4486.0,9.567824840545654
40,40,65,0.2,20,90,7,-13486.0,10.040121078491211
45,34,62,0.5,15,80,3,15011.0,10.311556100845337
70,25,69,0.30000000000000004,20,85,7,6098.0,10.052377939224243
35,26,73,0.5,10,80,17,5794.0,10.339568853378296
